# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Bma019090.1	null.14772	Bma019090.1	protein_coding	0	0	0	682	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019091.1	null.14773	Bma019091.1	protein_coding	39	58	76	1110	1	4	2	10	535	0	27	0	586	61	1	3	17	0	0	8	1	2	49	0
Bma019092.1	null.14774	Bma019092.1	protein_coding	0	0	0	2490	0	0	0	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1283
Bma019093.1	null.14775	Bma019093.1	protein_coding	97	445	378	411	3	3	9	12	0	0	82	0	441	353	5	1	29	0	0	13	0	0	421	0
Bma019095.1	null.14776	Bma019095.1	protein_coding	19	129	128	0	1	0	0	0	0	0	14	0	0	127	0	0	0	0	0	8	0	0	129	0
Bma019097.1	null.14778	Bma019097.1	protein_coding	0	0	0	935	0	0	0	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019098.1	null.14779	Bma019098.1	protein_coding	0	0	0	935	0	0	0	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019099.2	null.14780	Bma019099.2	protein_coding	39	120	107	670	1	4	0	0	0	0	24	0	664	103	0	7	13	1	0	8	0	0	115	18
Bma019100.1	null.14781	Bma019100.1	protein_coding	0	0	0	1897	0	0	0	0	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962
Bma019101.1	null.14782	Bma019101.1	protein_coding	23	58	91	2504	0	4	0	1	935	0	13	0	798	87	0	1	11	0	0	10	0	0	51	779
Bma019102.1	null.14783	Bma019102.1	protein_coding	0	0	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1149
Bma019103.1	null.14784	Bma019103.1	protein_coding	0	0	0	3462	0	0	0	0	2683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779
Bma019104.1	null.14785	Bma019104.1	protein_coding	267	394	499	2781	20	22	19	13	0	0	201	0	1627	437	14	21	126	0	0	56	0	0	317	1266
Bma019105.1	null.14786	Bma019105.1	protein_coding	438	808	937	4153	24	57	22	19	2683	0	298	1	1072	850	20	15	128	1	0	151	0	0	718	522
Bma019106.1	null.14787	Bma019106.1	protein_coding	0	0	0	2625	0	0	0	0	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019130.1	null.14806	Bma019130.1	protein_coding	44	160	168	347	1	1	0	2	0	0	18	0	310	164	3	13	41	0	0	11	0	0	134	79
Bma019131.1	null.14807	Bma019131.1	protein_coding	0	0	0	1370	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019132.1	null.14808	Bma019132.1	protein_coding	108	128	142	1783	4	18	7	6	636	0	86	0	406	111	9	6	60	0	0	30	1	0	93	791
Bma019133.1	null.14809	Bma019133.1	protein_coding	0	0	0	2161	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791
Bma019134.1	null.14810	Bma019134.1	protein_coding	94	203	216	2343	10	3	10	6	720	0	67	0	326	192	18	0	50	0	0	22	0	0	173	1345
Bma019135.1	null.14811	Bma019135.1	protein_coding	0	0	0	1889	0	0	0	0	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791
Bma019136.1	null.14812	Bma019136.1	protein_coding	46	421	303	3625	0	1	3	3	843	0	35	0	0	297	0	0	0	0	0	13	0	0	421	2782
Bma019137.1	null.14813	Bma019137.1	protein_coding	229	594	807	2018	16	16	18	27	0	0	162	0	674	739	4	3	42	2	1	75	0	0	565	1379
Bma019139.1	null.14814	Bma019139.1	protein_coding	120	167	209	672	2	7	6	3	0	0	99	0	97	193	1	9	37	0	0	17	0	0	150	602
Bma019140.2	null.14815	Bma019140.2	protein_coding	69	111	162	1473	1	2	0	12	709	0	46	0	224	157	4	3	29	0	0	36	1	1	91	566
Bma019141.1	null.14816	Bma019141.1	protein_coding	56	218	373	602	7	6	3	2	602	0	45	0	0	355	0	0	0	0	0	11	0	0	218	0
Bma019143.1	null.14818	Bma019143.1	protein_coding	51	218	213	237	6	0	5	4	0	0	40	0	0	200	0	0	0	2	0	12	0	0	218	237
Bma019144.1	null.14819	Bma019144.1	protein_coding	29	37	56	49	0	6	1	1	0	0	19	0	69	50	7	1	15	0	0	12	0	0	25	0
Bma019145.1	null.14820	Bma019145.1	protein_coding	0	0	0	171	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019152.1	null.14826	Bma019152.1	protein_coding	89	124	148	455	4	9	2	3	0	0	64	0	492	136	7	5	47	0	0	20	0	0	99	0
Bma019153.1	null.14827	Bma019153.1	protein_coding	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816
Bma019156.1	null.14829	Bma019156.1	protein_coding	21	33	13	612	0	1	0	0	51	0	12	0	588	12	8	0	24	0	0	1	0	0	14	0
Bma019157.1	null.14830	Bma019157.1	protein_coding	0	0	0	679	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019159.1	null.14832	Bma019159.1	protein_coding	85	179	215	1036	4	17	4	4	0	0	46	0	158	196	5	11	34	0	0	30	0	0	162	911
Bma019160.1	null.14833	Bma019160.1	protein_coding	61	276	393	1150	12	2	8	2	365	0	39	0	0	369	0	0	0	0	0	23	0	0	276	785
Bma019161.1	null.14834	Bma019161.1	protein_coding	0	0	0	2630	0	0	0	0	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911
Bma019162.1	null.14835	Bma019162.1	protein_coding	195	387	411	727	5	9	12	4	0	0	152	1	0	387	0	0	0	1	3	45	0	0	383	727
Bma019166.1	null.14837	Bma019166.1	protein_coding	0	0	0	1063	0	0	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019167.1	null.14839	Bma019167.1	protein_coding	90	74	103	896	0	17	7	5	388	0	71	0	226	79	4	4	31	1	0	18	0	0	56	308
Bma019168.1	null.14840	Bma019168.1	protein_coding	0	0	0	775	0	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019208.2	null.14876	Bma019208.2	protein_coding	0	0	0	269	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019209.1	null.14877	Bma019209.1	protein_coding	126	264	332	608	3	9	8	12	0	0	96	0	245	306	2	0	46	2	0	33	0	0	244	385
Bma019212.1	null.14878	Bma019212.1	protein_coding	0	0	0	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2300
Bma019213.1	null.14879	Bma019213.1	protein_coding	293	446	587	1225	7	44	15	9	155	0	239	0	1159	523	12	12	106	0	0	52	3	0	381	0
Bma019231.1	null.14892	Bma019231.1	protein_coding	46	151	132	400	0	2	0	0	0	0	27	0	428	130	2	3	33	0	0	17	0	0	128	0
Bma019234.1	null.14893	Bma019234.1	protein_coding	0	0	0	1724	0	0	0	0	1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019235.1	null.14894	Bma019235.1	protein_coding	187	353	449	736	10	29	2	11	187	0	126	0	618	411	12	8	93	0	0	63	2	1	303	0
Bma019236.1	null.14895	Bma019236.1	protein_coding	0	0	0	70	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019240.1	null.14899	Bma019240.1	protein_coding	0	0	0	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128
Bma019241.2	null.14900	Bma019241.2	protein_coding	94	102	86	846	6	10	5	14	0	0	71	0	901	57	6	12	57	0	0	21	0	0	65	0
Bma019273.1	null.14923	Bma019273.1	protein_coding	305	544	738	1350	8	42	16	22	231	0	238	0	331	666	5	5	46	3	0	77	5	1	521	820
Bma019274.1	null.14924	Bma019274.1	protein_coding	43	84	84	1596	0	4	2	6	0	0	29	0	282	76	0	2	6	1	0	17	0	0	82	1318
Bma019275.1	null.14925	Bma019275.1	protein_coding	0	0	0	759	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019366.2	null.14992	Bma019366.2	protein_coding	38	63	85	235	0	5	2	0	0	0	18	0	73	84	5	4	25	0	0	13	0	0	50	184
Bma019367.2	null.14993	Bma019367.2	protein_coding	0	0	0	421	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019486.1	null.15084	Bma019486.1	protein_coding	92	244	394	6	5	7	9	3	0	0	64	0	29	371	13	0	13	0	0	20	0	0	234	0
Bma019487.1	null.15085	Bma019487.1	protein_coding	0	0	0	736	0	0	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019507.1	null.15099	Bma019507.1	protein_coding	0	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1044
Bma019508.1	null.15100	Bma019508.1	protein_coding	333	550	687	2857	13	42	19	20	55	0	230	1	1147	622	15	18	124	2	1	100	0	0	476	1760
Bma019519.1	null.15109	Bma019519.1	protein_coding	39	89	94	141	3	7	0	5	0	0	23	0	181	80	3	7	45	0	0	10	0	0	59	0
Bma019576.1	null.15142	Bma019576.1	protein_coding	20	52	50	516	0	0	0	1	0	0	14	0	527	49	1	1	12	0	0	4	0	0	43	0
Bma019583.1	null.15146	Bma019583.1	protein_coding	0	0	0	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120
Bma019584.1	null.15147	Bma019584.1	protein_coding	79	232	220	589	1	14	2	3	137	0	52	0	489	208	2	2	44	0	0	43	0	0	199	0
Bma019585.1	null.15148	Bma019585.1	protein_coding	0	0	0	1120	0	0	0	0	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019592.1	null.15154	Bma019592.1	protein_coding	0	0	0	916	0	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma019593.1	null.15155	Bma019593.1	protein_coding	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916
Bma019594.1	null.15156	Bma019594.1	protein_coding	134	134	147	504	4	28	4	12	192	0	93	0	371	109	12	11	71	0	0	38	5	1	97	0
Bma019669.2	null.15209	Bma019669.2	protein_coding	46	145	143	96	1	4	0	2	0	0	16	0	119	138	4	6	28	0	0	23	0	0	130	2
Bma019674.1	null.15214	Bma019674.1	protein_coding	67	92	84	426	1	9	2	2	0	0	52	0	410	70	2	6	16	0	0	15	0	0	83	33
Bma019700.1	null.15229	Bma019700.1	protein_coding	109	259	328	556	6	21	8	5	26	0	63	0	518	297	8	9	69	0	0	38	1	1	215	72
Bma019734.1	null.15239	Bma019734.1	protein_coding	41	213	155	744	1	2	1	2	377	0	24	0	0	149	0	0	4	1	0	16	1	3	210	367
Bma019759.1	null.15251	Bma019759.1	protein_coding	84	161	152	440	5	13	2	2	0	0	59	0	364	142	3	2	27	0	1	25	0	0	145	96
Bma019902.1	null.15334	Bma019902.1	protein_coding	263	375	460	2395	16	44	14	9	0	2	188	0	2507	399	11	20	147	0	0	88	0	0	292	0
Bma019920.3	null.15345	Bma019920.3	protein_coding	199	447	516	919	19	37	16	10	223	0	130	0	782	452	14	11	111	0	0	64	4	2	384	0
Bma020009.1	null.15399	Bma020009.1	protein_coding	131	142	132	1070	22	17	10	17	7	0	106	0	1112	80	4	12	78	0	0	25	0	0	109	0
Bma020048.1	null.15429	Bma020048.1	protein_coding	0	0	0	1090	0	0	0	0	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma020125.1	null.15475	Bma020125.1	protein_coding	102	182	222	173	6	8	5	20	0	0	68	0	216	201	6	4	47	0	0	48	0	0	145	4
Bma020208.1	null.15521	Bma020208.1	protein_coding	207	311	285	1200	9	37	8	13	467	0	129	0	836	250	9	21	121	0	0	95	0	1	237	0
Bma020344.1	null.15617	Bma020344.1	protein_coding	90	156	176	188	10	7	6	1	0	0	64	0	220	154	3	10	31	0	0	26	0	0	137	0
Bma020346.1	null.15618	Bma020346.1	protein_coding	0	0	0	2882	0	0	0	0	2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma020456.2	null.15703	Bma020456.2	protein_coding	188	561	827	2160	17	6	14	15	0	0	142	0	2202	780	10	0	55	0	0	63	0	0	529	0
Bma020457.1	null.15704	Bma020457.1	protein_coding	0	0	0	979	0	0	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma020467.1	null.15714	Bma020467.1	protein_coding	0	0	0	212	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma020468.1	null.15715	Bma020468.1	protein_coding	0	0	0	798	0	0	0	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma020469.1	null.15716	Bma020469.1	protein_coding	116	44	54	584	3	16	5	11	0	0	85	0	525	35	0	6	25	2	0	48	0	0	26	83
Bma020536.1	null.15775	Bma020536.1	protein_coding	249	280	383	496	18	19	23	18	0	0	211	0	528	316	3	5	49	0	0	68	0	0	256	0
Bma020633.1	null.15865	Bma020633.1	protein_coding	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320
Bma020634.1	null.15866	Bma020634.1	protein_coding	15	189	116	0	2	0	0	2	0	0	13	0	0	113	0	0	0	0	0	2	0	0	189	0
Bma020635.1	null.15867	Bma020635.1	protein_coding	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320
Bma020636.1	null.15868	Bma020636.1	protein_coding	0	0	0	153	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma020701.1	null.15895	Bma020701.1	protein_coding	27	94	60	681	1	2	0	1	0	0	19	0	716	57	3	3	39	0	0	6	0	0	65	0
Bma020728.1	null.15921	Bma020728.1	protein_coding	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053
Bma020729.1	null.15922	Bma020729.1	protein_coding	109	284	354	306	2	9	6	6	0	0	69	0	369	336	8	12	62	0	0	36	0	0	241	0
Bma020804.1	null.15990	Bma020804.1	protein_coding	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042
Bma020805.1	null.15991	Bma020805.1	protein_coding	76	265	387	314	4	3	6	8	186	0	63	0	0	368	0	0	0	3	0	16	0	0	265	128
Bma020806.2	null.15992	Bma020806.2	protein_coding	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042
Bma020870.1	null.16039	Bma020870.1	protein_coding	0	0	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687
Bma020871.1	null.16040	Bma020871.1	protein_coding	220	510	693	483	10	3	10	7	84	0	176	0	0	664	0	0	4	6	2	55	1	3	505	399
Bma021107.1	null.16193	Bma021107.1	protein_coding	137	125	160	1376	5	8	15	13	0	0	115	1	832	129	5	5	46	4	0	26	0	0	95	583
Bma021158.1	null.16233	Bma021158.1	protein_coding	38	43	102	560	0	1	1	33	0	0	27	0	528	73	0	4	9	0	0	10	0	0	42	37
Bma021371.1	null.16357	Bma021371.1	protein_coding	49	67	66	932	1	11	3	4	0	0	34	0	943	55	2	1	32	1	0	26	0	0	44	15
Bma021518.1	null.16430	Bma021518.1	protein_coding	246	575	738	545	16	28	31	50	0	0	184	0	596	636	4	8	61	0	0	109	0	0	536	0
Bma021768.1	null.16579	Bma021768.1	protein_coding	0	0	0	2109	0	0	0	0	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma021769.1	null.16580	Bma021769.1	protein_coding	71	67	104	1867	1	9	3	9	0	0	43	0	1673	90	2	13	41	0	0	26	0	0	41	235
Bma021821.1	null.16610	Bma021821.1	protein_coding	29	76	95	1096	1	0	1	3	0	0	17	0	1128	91	5	6	29	0	0	2	0	0	55	0
Bma021845.1	null.16629	Bma021845.1	protein_coding	71	245	278	211	6	4	5	7	123	0	46	0	112	256	2	5	25	0	0	21	1	1	227	0
Bma021846.1	null.16630	Bma021846.1	protein_coding	0	0	0	805	0	0	0	0	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma021889.1	null.16670	Bma021889.1	protein_coding	0	0	0	856	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma021890.1	null.16671	Bma021890.1	protein_coding	0	0	0	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472
Bma021891.1	null.16672	Bma021891.1	protein_coding	172	195	237	868	12	23	9	8	301	0	146	0	612	196	9	2	55	0	0	37	2	1	160	0
Bma021910.1	null.16689	Bma021910.1	protein_coding	0	0	0	779	0	0	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma021911.1	null.16690	Bma021911.1	protein_coding	81	148	173	379	8	15	3	7	0	0	49	0	403	152	3	13	55	6	0	25	0	0	114	26
Bma021912.1	null.16691	Bma021912.1	protein_coding	0	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779
Bma021967.2	null.16733	Bma021967.2	protein_coding	168	389	472	719	4	7	11	7	138	0	120	0	403	447	1	6	35	0	0	42	7	0	370	204
Bma021968.1	null.16734	Bma021968.1	protein_coding	0	0	0	1744	0	0	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022004.1	null.16768	Bma022004.1	protein_coding	208	310	306	985	4	27	5	33	353	0	144	0	690	271	6	9	64	0	0	99	1	0	267	0
Bma022005.1	null.16769	Bma022005.1	protein_coding	0	0	0	1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809
Bma022103.1	null.16839	Bma022103.1	protein_coding	271	513	579	550	12	19	12	26	199	0	198	0	414	524	10	8	71	0	0	76	2	1	467	0
Bma022105.1	null.16841	Bma022105.1	protein_coding	98	126	99	1831	8	5	1	6	440	0	75	0	1445	83	13	7	64	0	0	26	2	2	90	0
Bma022129.2	null.16862	Bma022129.2	protein_coding	0	0	0	1313	0	0	0	0	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022130.2	null.16863	Bma022130.2	protein_coding	155	170	165	1284	13	8	10	23	0	0	114	0	1370	120	21	20	116	0	0	17	0	0	107	18
Bma022143.1	null.16874	Bma022143.1	protein_coding	0	0	0	1081	0	0	0	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022144.1	null.16875	Bma022144.1	protein_coding	166	766	658	788	6	11	11	19	0	0	117	0	819	622	3	6	33	0	0	48	0	0	744	0
Bma022165.1	null.16892	Bma022165.1	protein_coding	0	0	0	1777	0	0	0	0	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022166.1	null.16893	Bma022166.1	protein_coding	167	344	333	1986	13	14	4	19	0	0	105	0	2073	302	20	18	117	0	0	46	0	0	275	20
Bma022187.1	null.16910	Bma022187.1	protein_coding	0	0	0	1683	0	0	0	0	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022188.1	null.16911	Bma022188.1	protein_coding	0	0	0	1683	0	0	0	0	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022189.1	null.16912	Bma022189.1	protein_coding	0	0	0	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1543
Bma022190.1	null.16914	Bma022190.1	protein_coding	0	0	0	341	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022191.2	null.16915	Bma022191.2	protein_coding	0	8	10	646	0	0	0	0	646	0	0	0	0	10	0	0	2	0	0	0	0	2	6	0
Bma022192.1	null.16916	Bma022192.1	protein_coding	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664
Bma022194.1	null.16918	Bma022194.1	protein_coding	288	195	249	681	18	29	20	11	0	0	226	0	743	191	13	18	74	0	0	62	0	0	156	8
Bma022226.1	null.16942	Bma022226.1	protein_coding	146	237	237	1167	5	11	8	28	481	0	81	0	786	205	17	12	116	0	0	61	3	0	166	0
Bma022227.1	null.16943	Bma022227.1	protein_coding	0	0	0	1787	0	0	0	0	1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022232.1	null.16949	Bma022232.1	protein_coding	1	3	0	430	0	0	0	0	0	0	1	0	433	0	0	0	4	0	0	0	0	0	0	0
Bma022240.2	null.16955	Bma022240.2	protein_coding	41	78	102	1012	1	9	0	3	0	0	27	0	738	94	0	3	14	0	0	16	0	0	73	282
Bma022241.1	null.16956	Bma022241.1	protein_coding	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577
Bma022243.1	null.16958	Bma022243.1	protein_coding	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031
Bma022244.2	null.16959	Bma022244.2	protein_coding	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031
Bma022247.1	null.16961	Bma022247.1	protein_coding	0	0	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772
Bma022248.1	null.16962	Bma022248.1	protein_coding	103	508	578	619	4	2	5	2	619	0	43	0	0	566	0	0	2	0	0	59	2	0	508	0
Bma022249.1	null.16963	Bma022249.1	protein_coding	80	255	279	1194	3	1	4	3	1194	0	54	0	0	270	0	0	0	0	0	26	0	0	255	0
Bma022250.1	null.16964	Bma022250.1	protein_coding	0	0	0	2187	0	0	0	0	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614
Bma022251.1	null.16965	Bma022251.1	protein_coding	122	165	180	1106	6	23	1	8	0	0	89	0	1151	155	6	7	48	0	0	43	0	0	133	0
Bma022252.1	null.16966	Bma022252.1	protein_coding	0	0	0	1573	0	0	0	0	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022253.1	null.16967	Bma022253.1	protein_coding	64	300	247	922	2	6	1	1	0	0	42	0	789	239	6	7	44	0	0	16	0	0	279	167
Bma022254.1	null.16968	Bma022254.1	protein_coding	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292
Bma022255.1	null.16969	Bma022255.1	protein_coding	0	0	0	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785
Bma022256.1	null.16970	Bma022256.1	protein_coding	109	419	529	728	7	3	8	13	0	0	71	0	567	499	3	6	26	0	0	38	0	0	404	185
Bma022257.1	null.16971	Bma022257.1	protein_coding	0	0	0	1457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1457
Bma022375.1	null.17067	Bma022375.1	protein_coding	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518
Bma022376.1	null.17068	Bma022376.1	protein_coding	129	182	168	1266	5	12	8	2	0	0	92	0	1346	147	15	9	92	0	0	36	0	0	126	0
Bma022377.1	null.17069	Bma022377.1	protein_coding	0	0	0	1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1745
Bma022454.1	null.17144	Bma022454.1	protein_coding	119	220	246	526	10	12	4	11	0	0	77	0	580	222	15	6	63	0	0	48	0	0	187	0
Bma022455.1	null.17145	Bma022455.1	protein_coding	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111
Bma022499.2	null.17191	Bma022499.2	protein_coding	61	65	104	257	1	11	2	3	0	0	42	0	269	96	1	4	17	0	0	25	0	0	58	0
Bma022500.1	null.17192	Bma022500.1	protein_coding	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487
Bma022573.1	null.17271	Bma022573.1	protein_coding	0	0	0	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1856
Bma022586.3	null.17284	Bma022586.3	protein_coding	0	0	0	464	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022587.1	null.17285	Bma022587.1	protein_coding	10	38	40	376	1	0	2	3	0	0	6	0	0	34	0	0	0	2	1	4	0	0	37	376
Bma022588.1	null.17286	Bma022588.1	protein_coding	0	0	0	464	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022589.2	null.17287	Bma022589.2	protein_coding	0	0	0	464	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022593.1	null.17292	Bma022593.1	protein_coding	0	0	0	584	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022687.1	null.17375	Bma022687.1	protein_coding	71	107	141	2449	1	6	0	10	2449	0	47	0	0	131	0	0	2	0	0	39	2	0	107	0
Bma022688.1	null.17376	Bma022688.1	protein_coding	302	375	525	1566	15	17	16	52	0	0	256	0	326	439	1	7	26	0	0	67	0	0	365	1258
Bma022689.1	null.17377	Bma022689.1	protein_coding	0	0	0	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1510
Bma022744.1	null.17426	Bma022744.1	protein_coding	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330
Bma022745.1	null.17427	Bma022745.1	protein_coding	30	80	42	178	0	2	0	7	0	0	15	0	194	42	0	2	22	0	0	17	0	0	66	0
Bma022757.1	null.17440	Bma022757.1	protein_coding	86	270	350	427	1	15	4	6	186	0	52	0	291	330	4	3	56	0	0	35	2	1	226	0
Bma022774.1	null.17455	Bma022774.1	protein_coding	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210
Bma022775.1	null.17456	Bma022775.1	protein_coding	224	246	315	628	11	25	9	10	0	0	155	0	642	277	12	17	88	0	0	66	0	0	198	63
Bma022776.1	null.17457	Bma022776.1	protein_coding	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235
Bma022862.1	null.17536	Bma022862.1	protein_coding	0	0	0	1013	0	0	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022863.1	null.17537	Bma022863.1	protein_coding	34	38	52	889	0	7	0	1	888	0	22	0	3	51	0	0	7	0	0	17	2	1	35	0
Bma022918.1	null.17583	Bma022918.1	protein_coding	0	0	0	1847	0	0	0	0	1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022919.1	null.17584	Bma022919.1	protein_coding	34	43	40	2947	1	2	1	0	0	0	29	0	32	36	0	2	12	1	1	3	0	0	34	2925
Bma022938.1	null.17597	Bma022938.1	protein_coding	178	305	335	1286	12	7	17	19	455	0	140	0	901	287	12	10	68	0	0	38	2	1	256	0
Bma022939.1	null.17598	Bma022939.1	protein_coding	0	0	0	1369	0	0	0	0	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma022941.1	null.17599	Bma022941.1	protein_coding	53	143	191	420	2	5	2	2	0	0	35	0	247	184	2	1	41	5	0	12	0	0	109	210
